edudel_code,DISTNAME,PINCODE,SCHOOL_CODE,SCHOOL_NAME,VILLAGE_NAME,lat,lng,most_urgent,ac_year,students,students_1t5,students_6t12,students_10,students_12,teachers,student_teacher_ratio,transition_9to10,transition_11to12,splitcheck,new_teacher
1923042,SOUTH DELHI,110062,7090117801,"Govt. Sarvodaya Kanya Vidyalaya (Bachan Prasad) , Deoli, New Delhi",178-DEVLI,28.49965274,77.23830555,TRUE,2015-16,4629,402,4227,518,409,126,36.73809524,0.687915007,0.749084249,FALSE,1
1925045,SOUTH DELHI,110019,7090119601,"Govt. Girls Sec. School, DDA Flats, Phase-II, Kalkaji, New Delhi",196-KALKAJI,28.53412997,77.25612929,TRUE,2015-16,1322,0,1322,212,0,36,36.72222222,0.818532819,NA,FALSE,0
1925049,SOUTH DELHI,110025,7090120602,"Govt. Girls Sr. Sec. School, Joga Bai, Jamia Nagar New Delhi",206-OKHLA,28.56533137,77.2851853,TRUE,2015-16,2497,0,2497,174,203,68,36.72058824,0.491525424,0.640378549,FALSE,3
1925006,SOUTH DELHI,110076,7090120703,"Govt. Sarvodaya Bal Vidyalaya (Rama Krishna) , Madanpur Khadar New Delhi",207-MADANPUR KHADAR,28.52938126,77.28886567,TRUE,2015-16,2276,181,2095,153,581,62,36.70967742,0.30417495,0.690844233,FALSE,4
1309273,NORTH WEST DELHI,110088,7010105505,"Govt. Boys Sr. Sec. School, Shalamar Village, Delhi",055-SHALIMAR BAGH (NORTH),28.7192534,77.15974397,TRUE,2015-16,1502,0,1502,168,123,41,36.63414634,0.664031621,0.621212121,FALSE,4
1002181,EAST DELHI,110092,7040122002,"Govt. Boys Sr. Sec. School No.3, Joshi Colony, Mandawali, Delhi",220-PATPARGANJ,28.63072449,77.29508196,FALSE,2015-16,1354,0,1354,72,99,37,36.59459459,0.322869955,0.475961538,FALSE,1
1207111,NORTH DELHI,110084,7020100704,"Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi",7-BURARI,28.74982213,77.19700267,TRUE,2015-16,2084,0,2084,226,231,57,36.56140351,0.591623037,0.73566879,FALSE,5
1309259,NORTH WEST DELHI,110033,7010100505,"Govt. Boys Sr. Sec. School, Block-K, Jahangirpuri, Delhi",005-BHALASWA JAHANGIRPURI,28.73025361,77.16716632,TRUE,2015-16,4419,0,4419,577,764,121,36.52066116,0.712345679,1.166412214,FALSE,5
1412259,NORTH WEST DELHI,110081,7010103405,"Govt. Boys Sec. School, Nithari Delhi",034-NITHARI,28.6158702,77.0906212,TRUE,2015-16,2336,0,2336,373,0,64,36.5,0.663701068,NA,FALSE,2
1412132,NORTH WEST DELHI,110086,7010103401,"Govt. Boys Sr. Sec. School No.2, Nithari Delhi",034-NITHARI,28.6809646,77.1957825,TRUE,2015-16,2514,0,2514,230,371,69,36.43478261,0.424354244,0.687037037,FALSE,6
1207117,NORTH DELHI,110084,7020100702,"Govt. Girls Sec. School, Burari, Delhi",7-BURARI,28.74897173,77.19750007,TRUE,2015-16,2693,0,2693,409,0,74,36.39189189,0.798828125,NA,FALSE,1
1309022,NORTH WEST DELHI,110009,7010101002,"Govt. Boys Secondary School, Dhakka, Delhi",010-TIMARPUR,28.7084651,77.20742091,FALSE,2015-16,727,0,727,87,0,20,36.35,0.639705882,NA,FALSE,3
1105008,NORTH EAST DELHI,110053,7030125002,"Govt. Sarvodaya Bal Vidyalaya, Jafrabad, Delhi",250-JAFFRABAD,28.68337636,77.27383097,TRUE,2015-16,2977,130,2847,388,213,82,36.30487805,0.725233645,0.540609137,FALSE,11
1105023,NORTH EAST DELHI,110053,7030125103,"Govt. Girls Sr. Sec. School, Gautam Puri, Near Water Tank, Delhi",251-NEW USMANPUR,28.68058701,77.26233174,TRUE,2015-16,1231,0,1231,184,127,34,36.20588235,0.691729323,0.729885057,FALSE,1
1310410,NORTH WEST DELHI,110040,7010100101,"Govt. Girls Sr. Sec. School, Sect. A-6, Pocket-2, Narela, Delhi",001-NARELA,28.8508005,77.10354023,FALSE,2015-16,1483,0,1483,148,136,41,36.17073171,0.751269036,0.804733728,FALSE,0
1105229,NORTH EAST DELHI,110053,7030125403,"Govt. Girls Sr. Sec. School, X-Block, Brahmpuri, Delhi",254-BRAHAMPURI,28.67906715,77.26616582,TRUE,2015-16,1302,0,1302,182,153,36,36.16666667,0.722222222,0.938650307,FALSE,0
1925062,SOUTH DELHI,110076,7090120702,"Govt. Sarvodaya Kanya Vidyalaya, Madanpur Khadar New Delhi",207-MADANPUR KHADAR,28.52948583,77.28879747,TRUE,2015-16,3833,302,3531,234,585,106,36.16037736,0.3046875,0.528933092,FALSE,1
1310395,NORTH WEST DELHI,110042,7010102602,"Govt. Boys Sr. Sec. School, Shahabad Dairy, Delhi",026-SAHIBABAD DAULATPUR,28.74422432,77.10052377,TRUE,2015-16,3001,0,3001,239,213,83,36.15662651,0.456978967,0.742160279,FALSE,5
1411018,NORTH WEST DELHI,110035,7010106204,"Govt. Boys Sr. Sec. School, Rampura, Delhi",062-RAM PURA,28.67667806,77.15309389,FALSE,2015-16,325,0,325,20,7,9,36.11111111,0.444444444,Inf,FALSE,2
1618277,WEST DELHI,110059,7070112505,"Govt. Boys Sr. Sec. School No.2, P-Block Mohan Garden, New Delhi",125-MOHAN GARDEN,28.62514046,77.04623013,FALSE,2015-16,1623,0,1623,131,128,45,36.06666667,0.374285714,0.695652174,FALSE,3
1309130,NORTH WEST DELHI,110033,7010101401,"Govt. Boys Sec. School, Azadpur Village Delhi",014-ADARSH NAGAR,28.70714156,77.17759511,TRUE,2015-16,1370,0,1370,202,0,38,36.05263158,0.759398496,NA,FALSE,2
1925061,SOUTH DELHI,110019,7090118504,"Govt. Sarvodaya Kanya Vidyalaya (Aruna Asif Ali), Tughlakabad Extn. New Delhi",185-TUGLAKABAD EXT.,28.52487321,77.26234423,TRUE,2015-16,2776,412,2364,189,361,77,36.05194805,0.697416974,0.699612403,FALSE,1
1412091,NORTH WEST DELHI,110081,7010103008,"Govt. Boys Sr. Sec. School, Mubarakpur Dabas Delhi",030-MUNDKA,28.71218163,77.0424112,TRUE,2015-16,1507,0,1507,162,137,42,35.88095238,0.432,0.619909502,FALSE,4
1925033,SOUTH DELHI,110025,7090120604,"Govt. Sarvodaya Kanya Vidyalaya, New Friends Colony New Delhi",206-OKHLA,28.56296286,77.27254701,TRUE,2015-16,1929,209,1720,177,125,54,35.72222222,0.463350785,0.555555556,FALSE,2
1309037,NORTH WEST DELHI,110009,7010101001,"Govt. Girls Sec. School, Dhakka, Delhi",010-TIMARPUR,28.7089783,77.20736046,TRUE,2015-16,893,0,893,109,0,25,35.72,0.605555556,NA,FALSE,0
1923017,SOUTH DELHI,110062,7090118209,"Govt. Boys Sr. Sec. School, Dr. Ambedkar Nagar, Sector-IV, (Tigari), New Delhi",182-AMBEDKAR NGR.,28.51798722,77.23352972,FALSE,2015-16,964,0,964,89,58,27,35.7037037,0.43627451,0.479338843,FALSE,1
1925341,SOUTH DELHI,110020,7090120002,"Govt. Girls Sr. Sec. School, Harkesh Nagar New Delhi",200-HARKESH NAGAR,28.54411636,77.27647186,TRUE,2015-16,2529,0,2529,254,97,71,35.61971831,0.513131313,0.373076923,FALSE,3
1618060,WEST DELHI,110059,7070112801,"Govt. Girls Sr. Sec. School, Near DDA Flats, Bindapur, New Delhi",128-BINDAPUR (WEST),28.6098459,77.06823915,FALSE,2015-16,2276,0,2276,290,297,64,35.5625,0.755208333,0.846153846,FALSE,0
1002006,EAST DELHI,110091,7040120902,"Govt. Sarvodaya Bal Vidyalaya (Prem Chand), Mayur Vihar, Phase I, Pkt. II, Delhi",209-MAYUR VIHAR PHASE-I,28.60989819,77.30251337,FALSE,2015-16,2346,423,1923,111,257,66,35.54545455,0.275434243,0.744927536,FALSE,0
1104004,NORTH EAST DELHI,110094,7030126206,"Govt. Boys Sr. Sec. School, Gokalpur Village, Delhi",262-GOKULPUR,28.70234783,77.2866141,TRUE,2015-16,2663,0,2663,258,295,75,35.50666667,0.568281938,0.423242468,FALSE,4
1310429,NORTH WEST DELHI,110082,7010100311,"Govt. Boys Sr. Sec. School, Block B, Holambi Kalan, Delhi",003-ALIPUR,28.81101048,77.09402807,TRUE,2015-16,1207,0,1207,143,131,34,35.5,0.641255605,0.642156863,FALSE,3
1106116,NORTH EAST DELHI,110093,7030124301,"Govt. Girls Sr. Sec. School, Block-A, Nand Nagri, Delhi",243-NANG NAGRI,28.69590791,77.30624838,TRUE,2015-16,2164,0,2164,139,235,61,35.47540984,0.317351598,0.741324921,FALSE,0
1617037,WEST DELHI,110041,7070103101,"Govt. Boys Sr. Sec. School, J. J. Colony, Nangloi, Delhi",031-NANGLOI JAT,28.68323886,77.05673984,TRUE,2015-16,3367,0,3367,307,259,95,35.44210526,0.565377532,0.580717489,FALSE,1
1310430,NORTH WEST DELHI,110040,7010100111,"Govt. Boys Sr. Sec. School, Sect. A-6, Pocket-2, Narela, Delhi",001-NARELA,28.8470921,77.0943522,TRUE,2015-16,1594,0,1594,214,110,45,35.42222222,0.990740741,0.662650602,FALSE,1
1618061,WEST DELHI,110058,7070112403,"Govt. Sarvodaya Kanya Vidyalaya, Hastasal Village, New Delhi",124-VIKAS NAGAR,28.63650616,77.05784351,TRUE,2015-16,3433,391,3042,312,365,97,35.39175258,0.78,0.858823529,FALSE,1
1105117,NORTH EAST DELHI,110053,7030125101,"Govt. Girls Sr. Sec. School, Gautam Puri (New Usmanpur), Delhi",251-NEW USMANPUR,28.68143803,77.2617524,TRUE,2015-16,2052,0,2052,238,188,58,35.37931034,0.7752443,0.917073171,FALSE,4
1002352,EAST DELHI,110096,7040121602,"Govt. Girls Sec. School, Gharoli, Mayur Vihar, Phase III, Delhi",216-GHAROLI,28.60485804,77.33467667,FALSE,2015-16,1449,0,1449,215,0,41,35.34146341,0.802238806,NA,FALSE,1
1106256,NORTH EAST DELHI,110093,7030126402,"Govt. Girls Sec. School, A-Block, Harsh Vihar, Delhi",264-HARSH VIHAR,28.70184741,77.32427808,TRUE,2015-16,1272,0,1272,286,0,36,35.33333333,0.953333333,NA,FALSE,0
1002354,EAST DELHI,110096,7040121601,"Govt. Boys Sec. School, Mayur Vihar, Phase III, Delhi",216-GHAROLI,28.6088946,77.32922631,TRUE,2015-16,1554,0,1554,276,0,44,35.31818182,0.92,NA,FALSE,3
1105014,NORTH EAST DELHI,110053,7030125006,"Govt. Boys Sec. School, New Seelam Pur, Delhi",250-JAFFRABAD,28.67344127,77.26433362,TRUE,2015-16,600,0,600,44,0,17,35.29411765,0.4,NA,FALSE,0
1412087,NORTH WEST DELHI,110086,7010103701,"Govt. Sarvodaya Bal Vidyalaya, Block-A, Sultanpuri, Delhi",037-SULTANPURI EAST,28.69913272,77.07681117,TRUE,2015-16,1623,12,1611,199,75,46,35.2826087,0.603030303,0.614754098,FALSE,4
1412090,NORTH WEST DELHI,110083,7010104601,"Govt. Sarvodaya Bal Vidyalaya, Block P, Mangolpuri, Delhi",046-MANGOLPURI EAST,28.69344762,77.08715477,TRUE,2015-16,1129,0,1129,155,104,32,35.28125,0.654008439,0.562162162,FALSE,5
1514004,WEST DELHI,110018,7070110803,"Govt. Boys Sr. Sec. School No.2, Khyala , New Delhi",108-KHYALA WEST,28.65620351,77.10391621,TRUE,2015-16,952,0,952,94,55,27,35.25925926,0.606451613,0.44,FALSE,2
1413267,NORTH WEST DELHI,110081,7010103001,"Govt. Sarvodaya Vidyalaya , Sawda Ghewara JJColonoy, H-Block, Delhi",030-MUNDKA,28.70053854,76.97628706,FALSE,2015-16,1126,261,865,74,44,32,35.1875,0.795698925,0.771929825,FALSE,1
1516010,WEST DELHI,110015,7070109902,"Govt. Sarvodaya Bal Vidyalaya, Block-18, Moti Nagar, New Delhi",099-MOTI NAGAR,28.6614484,77.13885455,TRUE,2015-16,1935,195,1740,181,206,55,35.18181818,0.515669516,0.78030303,FALSE,1
1105018,NORTH EAST DELHI,110053,7030125001,"Govt. Sarvodaya Kanya Vidyalaya (Zeenat Mahal) (Urdu Medium), Jafrabad, Delhi",250-JAFFRABAD,28.68342232,77.27364691,TRUE,2015-16,4850,456,4394,703,451,138,35.14492754,0.918954248,0.759259259,FALSE,5
1310025,NORTH WEST DELHI,110042,7010102811,"Govt. Girls Sr. Sec. School, Shahabad Dairy, Delhi",028-BAWANA,28.74415483,77.10052482,TRUE,2015-16,3690,0,3690,378,207,105,35.14285714,0.667844523,0.568681319,FALSE,4
1923052,SOUTH DELHI,110080,7090117701,"Govt. Girls Sr. Sec. School, Sangam Vihar, C-Block, New Delhi",177-SANGAM VIHAR,28.49891109,77.23921296,TRUE,2015-16,5867,0,5867,547,615,167,35.13173653,0.534701857,0.618712274,FALSE,0
1925024,SOUTH DELHI,110019,7090119606,"Govt. Boys Sec. School, DDA, Phase-II, Kalkaji, New Delhi",196-KALKAJI,28.53384951,77.25546896,FALSE,2015-16,701,0,701,83,0,20,35.05,0.399038462,NA,FALSE,0
1310002,NORTH WEST DELHI,110042,7010102603,"Govt. Sarvodaya Bal Vidyalaya, Prahalad Pur Delhi",026-SAHIBABAD DAULATPUR,28.75308343,77.07659985,TRUE,2015-16,1891,222,1669,185,193,54,35.01851852,0.844748858,0.750972763,FALSE,6
1106009,NORTH EAST DELHI,110095,7030124202,"Govt. Boys Sr. Sec. School, Seemapuri, Delhi",242-NEW SEEMA PURI,28.67875097,77.32730886,FALSE,2015-16,3115,0,3115,230,315,89,35,0.373376623,0.478723404,FALSE,1
1104018,NORTH EAST DELHI,110053,7030125607,"Govt. Sarvodaya Kanya Vidyalaya No.1, Yamuna Vihar, C-Block, Delhi",256-YAMUNA VIHAR,28.69870207,77.27646363,TRUE,2015-16,3880,337,3543,544,544,111,34.95495495,0.784992785,0.808320951,FALSE,1
1105238,NORTH EAST DELHI,110053,7030125008,"Govt. Girls Sec. School No.1, New Seelampur, Delhi",250-JAFFRABAD,28.67359176,77.26427653,TRUE,2015-16,769,0,769,121,0,22,34.95454545,0.902985075,NA,FALSE,1
1105003,NORTH EAST DELHI,110053,7030125402,"Govt. Sarvodaya Bal Vidyalaya, Braham Puri, Delhi",254-BRAHAMPURI,28.6754503,77.26240863,TRUE,2015-16,1537,374,1163,225,180,44,34.93181818,0.953389831,0.927835052,FALSE,0
1104027,NORTH EAST DELHI,110053,7030125604,"Govt. Girls Sr. Sec. School No.2, Yamuna Vihar, B-Block, Delhi",256-YAMUNA VIHAR,28.69967111,77.27054992,TRUE,2015-16,2792,0,2792,172,305,80,34.9,0.243281471,0.584291188,FALSE,5
1925057,SOUTH DELHI,110044,7090120201,"Govt. Boys Sr. Sec. School No.2, Molar Band, New Delhi",202-MITHA PUR,28.49458535,77.32619786,TRUE,2015-16,2756,0,2756,279,370,79,34.88607595,0.271929825,0.354745925,TRUE,0
1925046,SOUTH DELHI,110044,7090119702,"Govt. Girls Sr. Sec. School No.2, Railway Colony, Tughlakabad New Delhi",197-TUGLAKABAD,28.50687613,77.28998157,TRUE,2015-16,3449,0,3449,337,298,99,34.83838384,0.588132635,0.628691983,FALSE,1
1516143,WEST DELHI,110008,7070109402,"Govt. Sarvodaya Bal Vidyalaya, West Patel Nagar, New Delhi",094-WEST PATEL NAGAR,28.6537421,77.16636591,TRUE,2015-16,2331,374,1957,238,93,67,34.79104478,0.527716186,0.845454545,FALSE,4
1208016,NORTH DELHI,110006,7020108803,"Govt. Sarvodaya Kanya Vidyalaya, Ahata Kedara, Idgah Road Delhi",88-KASABPURA,28.65683283,77.20610222,TRUE,2015-16,1179,344,835,72,72,34,34.67647059,0.566929134,0.545454545,FALSE,2
1104009,NORTH EAST DELHI,110053,7030125608,"Govt. Boys Sr. Sec. School No.1, Yamuna Vihar, C-Block, Delhi",256-YAMUNA VIHAR,28.69887233,77.27600221,FALSE,2015-16,2600,0,2600,394,390,75,34.66666667,0.530282638,0.627009646,FALSE,0
1413013,NORTH WEST DELHI,110085,7010102205,"Govt. Boys Sr. Sec. School, Vill & P.O. Rithala, Delhi",022-RITHALA,28.71377023,77.10356718,FALSE,2015-16,2183,0,2183,310,239,63,34.65079365,0.647181628,0.667597765,FALSE,3
1002184,EAST DELHI,110096,7040122702,"Govt. Sarvodaya Kanya Vidyalaya, Gazipur, Delhi",227-I.P. EXTENSION,28.63622948,77.31861841,TRUE,2015-16,2215,489,1726,164,135,64,34.609375,0.555932203,0.741758242,FALSE,2
1923033,SOUTH DELHI,110068,7090117406,"Govt. Co-ed. Sec. School, Maidan Garhi, New Delhi",174-CHHATTARPUR,28.4987227,77.19855357,FALSE,2015-16,969,0,969,115,0,28,34.60714286,0.653409091,NA,FALSE,0
1925052,SOUTH DELHI,110025,7090120501,"Govt. Boys Sr. Sec. School, Joga Bai, Jamia Nagar New Delhi",205-ZAKIR NAGAR,28.56542781,77.28509305,TRUE,2015-16,1625,0,1625,84,91,47,34.57446809,0.254545455,0.705426357,FALSE,2
1925017,SOUTH DELHI,110044,7090119706,"Govt. Sarvodaya Bal Vidyalaya , Railway Colony, Tughlakabad New Delhi",197-TUGLAKABAD,28.50672503,77.28941205,TRUE,2015-16,2834,64,2770,164,226,82,34.56097561,0.348195329,0.582474227,FALSE,0
1617035,WEST DELHI,110041,7070104301,"Govt. Girls Sr. Sec. School, J. J. Colony, Nangloi, Delhi",043-NANGLOI EAST,28.68323886,77.05673984,TRUE,2015-16,3938,0,3938,311,366,114,34.54385965,0.390703518,0.724752475,FALSE,1
1413004,NORTH WEST DELHI,110085,7010102206,"Govt. Sarvodaya Vidyalaya , Sector-6, Rohini, Delhi",022-RITHALA,28.71033894,77.11216689,FALSE,2015-16,3799,416,3383,323,301,110,34.53636364,0.556896552,0.708235294,FALSE,3
1309011,NORTH WEST DELHI,110009,7010107205,"Govt. Boys Sr. Sec. School No.2, Block-R, Model Town-III, Delhi",072-MODEL TOWN,28.71219989,77.18618665,FALSE,2015-16,794,0,794,36,50,23,34.52173913,0.117647059,0.331125828,FALSE,0
1002013,EAST DELHI,110096,7040121403,"Govt. Sarvodaya Bal Vidyalaya, Dallupura, Delhi",214-KHICHRI PUR,28.60886386,77.32138046,TRUE,2015-16,2272,96,2176,206,217,66,34.42424242,0.555256065,0.923404255,FALSE,2
1309264,NORTH WEST DELHI,110036,7010100701,"Govt. Boys Sr. Sec. School, Qadipur, P. O. Alipur, Delhi",007-BURARI,28.7743286,77.17046905,TRUE,2015-16,1890,0,1890,294,248,55,34.36363636,0.91588785,0.867132867,FALSE,5
1104005,NORTH EAST DELHI,110094,7030126205,"Govt. Boys Sr. Sec. School, Gokal Puri, Delhi",262-GOKULPUR,28.7037034,77.28476025,TRUE,2015-16,2678,0,2678,327,319,78,34.33333333,0.522364217,0.634194831,FALSE,1
1106026,NORTH EAST DELHI,110093,7030124302,"Govt. Girls Sec. School, Nand Nagri Extn., Block FI-F2, Delhi",243-NANG NAGRI,28.69290251,77.31477889,TRUE,2015-16,1682,0,1682,230,0,49,34.32653061,0.534883721,NA,FALSE,0
1208219,NORTH DELHI,110035,7020107402,"Govt. Boys Sr. Sec. School, Tulsi Nagar, Delhi",74-INDERLOK COLONY,28.6725559,77.16418008,TRUE,2015-16,823,0,823,62,77,24,34.29166667,0.504065041,0.777777778,FALSE,3
1104025,NORTH EAST DELHI,110053,7030125504,"Govt. Girls Sr. Sec. School No.1, Ghonda, Yamuna Vihar, Delhi",255-GHONDA,28.69297196,77.26941315,TRUE,2015-16,1919,0,1919,234,196,56,34.26785714,0.747603834,0.682926829,FALSE,2
1412027,NORTH WEST DELHI,110086,7010102502,"Govt. Sarvodaya Kanya Vidyalaya, V. & P. O. Pooth Kalan, Nangoli Road, Delhi",025-POOTH KALA,28.70725882,77.07326798,TRUE,2015-16,3255,399,2856,361,357,95,34.26315789,0.820454545,0.952,FALSE,1
1207114,NORTH DELHI,110054,7020101001,"Govt. Boys Sr. Sec. School, Lancer Road, Near DU metro station, Delhi",10-TIMARPUR,28.69613523,77.21588703,FALSE,2015-16,959,0,959,117,66,28,34.25,0.473684211,0.536585366,FALSE,1
1923359,SOUTH DELHI,110047,7090117506,"Govt. Sarvodaya Bal Vidyalaya, Jonapur Village, New Delhi",175-AAYA NAGAR,28.5032915,77.1819575,TRUE,2015-16,1093,205,888,40,112,32,34.15625,0.27027027,0.903225806,FALSE,2
1923018,SOUTH DELHI,110062,7090117803,"Govt. Boys Sr. Sec. School, Deoli Village New Delhi",178-DEVLI,28.49955834,77.23830982,TRUE,2015-16,2766,0,2766,194,200,81,34.14814815,0.341549296,0.416666667,FALSE,0
1618267,WEST DELHI,110059,7070112404,"Govt. Boys Sec. School, Shiv Vihar Uttam Nagar, New Delhi",124-VIKAS NAGAR,28.6452342,77.05526107,TRUE,2015-16,1400,0,1400,156,0,41,34.14634146,0.545454545,NA,FALSE,3
1617018,WEST DELHI,110041,7070103001,"Govt. Boys Sr. Sec. School, Mundka Delhi",030-MUNDKA,28.68296659,77.02676716,TRUE,2015-16,1945,0,1945,176,76,57,34.12280702,0.511627907,0.584615385,FALSE,0
1002183,EAST DELHI,110096,7040121203,"Govt. Sarvodaya Kanya Vidyalaya, New Ashok Nagar,Delhi",212-NEW ASHOK NAGAR,28.58896416,77.30549811,TRUE,2015-16,2762,161,2601,285,284,81,34.09876543,0.602536998,0.747368421,FALSE,4
1105026,NORTH EAST DELHI,110053,7030125401,"Govt. Girls Sr. Sec. School, Braham Puri, Gautampuri Gali No -7, Delhi",254-BRAHAMPURI,28.67545801,77.26230458,TRUE,2015-16,2182,0,2182,299,353,64,34.09375,0.713603819,0.830588235,FALSE,3
1720028,SOUTH WEST DELHI,110038,7080117203,"Govt. Boys Sr. Sec. School, Rajokari (Near Shiv Mandir), New Delhi",172-KISHAN GARH,28.51806958,77.10957185,FALSE,2015-16,1124,0,1124,109,66,33,34.06060606,0.475982533,0.568965517,FALSE,0
1821242,SOUTH WEST DELHI,110078,7080113607,"Govt. Co-ed. Sec. School, Dwarka Sector-16A, New Delhi",136-MATIALA,28.61245798,77.02125852,FALSE,2015-16,783,0,783,69,0,23,34.04347826,0.503649635,NA,FALSE,0
1923074,SOUTH DELHI,110017,7090116901,"Govt. Boys Sr. Sec. School, Block-J, Saket, New Delhi",169-LADO SARAI,28.5237524,77.21295081,FALSE,2015-16,986,0,986,144,157,29,34,0.712871287,0.643442623,FALSE,0
1925014,SOUTH DELHI,110044,7090119707,"Govt. Boys Sr. Sec. School, Tuglakabad Village New Delhi",197-TUGLAKABAD,28.51106097,77.26600537,TRUE,2015-16,1598,0,1598,133,129,47,34,0.424920128,0.490494297,FALSE,3
1002368,EAST DELHI,110092,7040121805,"Govt. Sarvodaya Kanya Vidyalaya, No.2, I.P.Extn, Mandawali, Delhi",218-MANDAVALI,28.6305028,77.29796647,FALSE,2015-16,1290,180,1110,131,52,38,33.94736842,0.715846995,0.764705882,FALSE,1
1923027,SOUTH DELHI,110062,7090117802,"Govt. Boys Sr. Sec. School, Sangam Vihar, C-Block, New Delhi",178-DEVLI,28.49896667,77.23910812,TRUE,2015-16,3563,0,3563,336,334,105,33.93333333,0.397633136,0.680244399,FALSE,4
1309263,NORTH WEST DELHI,110042,7010101801,"Govt. Girls Sr. Sec. School, Libaspur, Delhi",018-LIBASPUR,28.75980956,77.16514303,TRUE,2015-16,2779,0,2779,273,168,82,33.8902439,0.608017817,0.541935484,FALSE,2
1516030,WEST DELHI,110008,7070109401,"Govt. Girls Sr. Sec. School, Prem Nagar, New Delhi",094-WEST PATEL NAGAR,28.66204192,77.16276811,TRUE,2015-16,2099,0,2099,167,92,62,33.85483871,0.469101124,0.427906977,FALSE,2
1104020,NORTH EAST DELHI,110094,7030126203,"Govt. Sarvodaya Kanya Vidyalaya, Gokalpuri, Delhi",262-GOKULPUR,28.70338474,77.28475668,TRUE,2015-16,3586,355,3231,427,569,106,33.83018868,0.647951442,0.86870229,FALSE,1
1002004,EAST DELHI,110092,7040122302,"Govt. Sarvodaya Bal Vidyalaya No.2 (Ishwar Chand), Shakarpur, Delhi",223-SHAKARPUR,28.63436138,77.28478859,FALSE,2015-16,1825,268,1557,172,146,54,33.7962963,0.417475728,0.45625,FALSE,0
1617211,WEST DELHI,110043,7070112203,"Govt. Co-ed. Sec. School, Baprola Vihar, New Delhi",122-HASTSAL,28.63220536,77.01603665,TRUE,2015-16,1621,0,1621,249,0,48,33.77083333,0.565909091,NA,FALSE,8
1720173,SOUTH DELHI,110070,7090116404,"Govt. Boys Sr. Sec. School, B-1, Vasant Kunj, New Delhi",164-HAUZ KHAS,28.52153463,77.16208866,TRUE,2015-16,1587,0,1587,73,46,47,33.76595745,#N/A,#N/A,#N/A,1
1923005,SOUTH DELHI,110062,7090118213,"Govt. Sarvodaya Vidyalaya (Yogi Arvind), Sect-IV, Dr. Ambedkar Nagar, New Delhi",182-AMBEDKAR NGR.,28.52105682,77.23551287,TRUE,2015-16,2057,375,1682,287,229,61,33.72131148,0.797222222,0.617250674,FALSE,0
1105109,NORTH EAST DELHI,110094,7030125802,"Govt. Boys Sr. Sec. School, West Jyoti Nagar, Shahdara, Delhi",258-KARDAMPURI,28.69124862,77.28877829,FALSE,2015-16,1382,0,1382,114,72,41,33.70731707,0.378737542,0.648648649,FALSE,1
1104151,NORTH EAST DELHI,110053,7030125202,"Govt. Boys Sr. Sec. School, Maujpur, Vijay Park, Delhi",252-MAUZPUR,28.69669788,77.27593694,FALSE,2015-16,1112,0,1112,139,122,33,33.6969697,0.628959276,0.655913978,FALSE,0
1923069,SOUTH DELHI,110062,7090118101,"Govt. Boys Sec. School No.2, Khanpur, New Delhi",181-KHANPUR,28.51005164,77.22810111,FALSE,2015-16,1280,0,1280,211,0,38,33.68421053,0.790262172,NA,FALSE,0
1106263,NORTH EAST DELHI,110095,7030124002,"Govt. Boys Sec. School, Old Seemapuri, Block GH, Delhi",240-DILSHAD COLONY,28.68101041,77.32877336,FALSE,2015-16,1684,0,1684,224,0,50,33.68,0.871595331,NA,FALSE,1
1105011,NORTH EAST DELHI,110053,7030125105,"Govt. Boys Sr. Sec. School, Shastri Park, Delhi",251-NEW USMANPUR,28.67626983,77.2584965,TRUE,2015-16,1785,0,1785,201,150,53,33.67924528,0.628125,0.815217391,FALSE,6
1310036,NORTH WEST DELHI,110040,7010100108,"Govt. Sarvodaya Kanya Vidyalaya No.1, Narela, Delhi",001-NARELA,28.84641838,77.08987478,TRUE,2015-16,3332,394,2938,350,370,99,33.65656566,0.983146067,0.927318296,FALSE,2
1923070,SOUTH DELHI,110030,7090117002,"Govt. Boys Sec. School No.3, DESU Office Road, Mehrauli, New Delhi",170-MEHRAULI,28.52741822,77.18764417,FALSE,2015-16,807,0,807,122,0,24,33.625,0.767295597,NA,FALSE,1
1923031,SOUTH DELHI,110068,7090117301,"Govt. Co-ed. Sec. School, Near IGNOU, Neb Sarai New Delhi",173-SAID-UL-AJAIB,28.50374778,77.20063156,FALSE,2015-16,1513,0,1513,230,0,45,33.62222222,0.809859155,NA,FALSE,0
1002197,EAST DELHI,110091,7040121101,"Govt. Boys Sec. School, Block-27, Trilokpuri, Delhi",211-TRILOK PURI,28.60713763,77.30487306,TRUE,2015-16,1244,0,1244,131,0,37,33.62162162,0.447098976,NA,FALSE,2
1412093,NORTH WEST DELHI,110086,7010103402,"Govt. Sarvodaya Kanya Vidyalaya, Nithari Delhi",034-NITHARI,28.70871085,77.05541782,TRUE,2015-16,4366,402,3964,324,566,130,33.58461538,0.385255648,0.629588432,FALSE,4
1720005,SOUTH WEST DELHI,110012,7080115002,"Govt. Boys Sec. School, I.A.R.I. Campus, PUSA New Delhi",150-PUSA,28.63618966,77.16247319,FALSE,2015-16,873,0,873,94,0,26,33.57692308,0.467661692,NA,FALSE,2
